country,year,population,gdp,coal_prod_change_twh,coal_prod_per_capita,coal_production,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,gas_prod_change_twh,gas_prod_per_capita,gas_production,hydro_elec_per_capita,hydro_electricity,low_carbon_elec_per_capita,low_carbon_electricity,nuclear_elec_per_capita,nuclear_electricity,oil_prod_change_twh,oil_prod_per_capita,oil_production,other_renewable_electricity,other_renewables_elec_per_capita,primary_energy_consumption,continent
Guatemala,1945,2664531.0,6586348175.309,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1946,2745612.0,7833321975.271,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1947,2829160.0,7946755976.334,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1948,2915251.0,8223959612.065,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1949,3005430.0,9014602766.265,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1950,3099871.0,9731339291.28,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1951,3185855.0,9870494824.788,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1952,3276113.0,10080717393.698,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1953,3368491.0,10457399440.824,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1954,3462957.0,10653043232.667,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1955,3560248.0,10925267544.47,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1956,3660608.0,11932471150.332,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1957,3764484.0,12617324769.877,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1958,3870644.0,13218297674.21,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1959,3981257.0,13876701594.366,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1960,4098362.0,14221768330.943,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1961,4220371.0,14838716651.982,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1962,4346335.0,15366244013.762,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1963,4475720.0,16853064169.455,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1964,4608500.0,17640579550.728,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1965,4744468.0,18418819680.401,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1966,4882546.0,19446441807.846,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1967,5022622.0,20250080812.242,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1968,5164911.0,22050132142.758,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1969,5308300.0,23097154901.882,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1970,5453206.0,24433264569.593,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1971,5598298.0,25800178529.406,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1972,5744610.0,27710334877.262,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1973,5895105.0,29598972476.731,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1974,6048169.0,31502016974.991,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1975,6201738.0,32123300333.73,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,-1.219,-0.014,0.689,58.748,18.859,North America
Guatemala,1976,6342734.0,34511860820.589,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.152,22.739,0.137,0.689,58.748,18.859,North America
Guatemala,1977,6487157.0,37217587156.802,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.071,11.394,0.067,0.689,58.748,18.859,North America
Guatemala,1978,6648774.0,39080010746.254,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.268,51.524,0.336,0.689,58.748,18.859,North America
Guatemala,1979,6814727.0,40935233973.943,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.561,132.573,0.897,0.689,58.748,18.859,North America
Guatemala,1980,6987769.0,42484872037.033,0.0,0.0,0.0,-15.533,-2.94,2704.48,0.445,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,2.295,457.796,3.193,0.689,58.748,18.859,North America
Guatemala,1981,7165508.0,42754862960.468,0.0,0.0,0.0,-15.533,-2.94,2226.048,0.373,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.009,445.187,3.185,0.689,58.748,15.914,North America
Guatemala,1982,7332796.0,41245648197.63,0.0,0.0,0.0,2.854,0.454,2236.238,0.398,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.64,522.247,3.824,0.689,58.748,16.365,North America
Guatemala,1983,7512051.0,40170118345.87,0.0,0.0,0.0,9.661,1.586,2392.911,0.448,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.637,594.517,4.461,0.689,58.748,17.945,North America
Guatemala,1984,7718977.0,40381843563.175,0.0,0.0,0.0,-13.146,-2.368,2020.867,0.386,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-1.268,414.314,3.193,0.689,58.748,15.572,North America
Guatemala,1985,7932187.0,40138044007.111,0.0,0.0,0.0,12.619,1.972,2214.149,0.439,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-1.289,240.736,1.905,0.689,58.748,17.539,North America
Guatemala,1986,8148187.0,40183139926.346,0.0,0.0,0.0,8.243,1.448,2332.211,0.474,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,1.279,391.351,3.185,0.689,58.748,18.983,North America
Guatemala,1987,8369362.0,41626608675.838,0.0,0.0,0.0,0.688,0.129,2284.905,0.46,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.64,304.537,2.545,0.689,58.748,19.106,North America
Guatemala,1988,8600110.0,43245784366.444,0.0,0.0,0.0,9.734,1.863,2439.102,0.486,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.634,222.631,1.91,0.689,58.748,20.963,North America
Guatemala,1989,8839546.0,44956049367.714,0.0,0.0,0.0,4.647,0.973,2482.073,0.489,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.634,288.371,2.546,0.689,58.748,21.93,North America
Guatemala,1990,9084779.0,46360284585.134,0.0,0.0,0.0,6.798,1.49,2578.05,0.506,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.0,280.554,2.546,0.689,58.748,23.414,North America
Guatemala,1991,9329564.0,47684084886.539,0.0,0.0,0.0,-2.753,-0.649,2439.832,0.479,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.256,300.598,2.802,0.689,58.748,22.76,North America
Guatemala,1992,9576630.0,50340816651.379,0.0,0.0,0.0,10.174,2.315,2617.668,0.499,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.264,320.42,3.066,0.689,58.748,25.07,North America
Guatemala,1993,9831871.0,52569058963.429,0.0,0.0,0.0,6.917,1.731,2724.82,0.511,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,1.399,454.414,4.465,0.689,58.748,26.796,North America
Guatemala,1994,10094917.0,54407254920.536,0.0,0.0,0.0,11.75,3.144,2964.375,0.551,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.827,524.433,5.293,0.689,58.748,29.934,North America
Guatemala,1995,10363096.0,56869630436.781,0.0,0.0,0.0,7.071,2.11,3090.335,0.564,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,0.792,587.218,6.084,0.689,58.748,32.039,North America
Guatemala,1996,10632295.0,58592595904.623,0.0,0.0,0.0,3.471,1.104,3115.034,0.566,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,2.136,773.174,8.219,0.689,58.748,33.138,North America
Guatemala,1997,10905387.0,61178188589.274,0.0,0.0,0.0,8.09,2.672,3281.118,0.586,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,2.006,937.709,10.226,0.689,58.748,35.804,North America
Guatemala,1998,11184035.0,64278670951.017,0.0,0.0,0.0,17.732,6.333,3764.831,0.657,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,2.789,1296.508,15.196,0.689,58.748,42.132,North America
Guatemala,1999,11463503.0,67056367970.092,0.0,0.0,0.0,7.831,3.283,3958.567,0.679,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-0.491,1282.777,14.705,0.689,58.748,45.41,North America
Guatemala,2000,11735893.0,68880603706.081,0.0,0.0,0.0,5.15,2.322,4063.726,0.694,0.0,0.0,0.0,212.988,2.499,271.731,3.188,0.0,0.0,-1.449,1129.555,13.256,0.689,58.748,47.727,North America
Guatemala,2001,12009197.0,70553940608.433,0.0,0.0,0.0,4.291,2.03,4139.511,0.706,0.0,0.0,0.0,181.334,2.177,249.612,2.997,0.0,0.0,0.22,1122.118,13.476,0.82,68.283,49.751,North America
Guatemala,2002,12289867.0,73465496840.028,0.0,0.0,0.0,1.119,0.541,4088.242,0.686,0.0,0.0,0.0,156.721,1.926,226.703,2.786,0.0,0.0,-1.975,935.795,11.501,0.86,69.987,50.288,North America
Guatemala,2003,12570507.0,75557175172.446,0.0,0.0,0.0,9.884,4.945,4389.629,0.732,0.0,0.0,0.0,210.766,2.65,282.376,3.55,0.0,0.0,2.56,1118.515,14.061,0.9,71.615,55.228,North America
Guatemala,2004,12852433.0,78323299740.456,0.0,0.0,0.0,-5.62,-3.113,4050.41,0.667,0.0,0.0,0.0,197.516,2.539,255.817,3.288,0.0,0.0,-1.362,987.955,12.699,0.749,58.307,52.11,North America
Guatemala,2005,13132818.0,81114364154.982,0.0,0.0,0.0,3.295,1.698,4092.47,0.665,0.0,0.0,0.0,221.592,2.911,303.897,3.992,0.0,0.0,-1.736,834.665,10.963,1.081,82.31,53.802,North America
Guatemala,2006,13412401.0,85452818835.272,0.0,0.0,0.0,6.091,3.254,4249.035,0.669,0.0,0.0,0.0,243.927,3.273,343.993,4.615,0.0,0.0,1.914,959.966,12.878,1.342,100.071,57.051,North America
Guatemala,2007,13696609.0,90753808324.849,0.0,0.0,0.0,7.276,4.123,4461.218,0.675,0.0,0.0,0.0,219.029,3.001,334.623,4.585,0.0,0.0,-2.7,737.852,10.109,1.584,115.599,61.169,North America
Guatemala,2008,13979451.0,93645356690.141,0.0,0.0,0.0,-7.123,-4.364,4058.087,0.608,0.0,0.0,0.0,260.589,3.645,361.615,5.057,0.0,0.0,-0.16,711.445,9.948,1.413,101.03,56.799,North America
Guatemala,2009,14259415.0,94039511656.313,0.0,0.0,0.0,4.622,2.601,4160.192,0.633,0.0,0.0,0.0,203.997,2.911,315.719,4.505,0.0,0.0,-1.317,605.108,8.631,1.594,111.727,59.396,North America
Guatemala,2010,14543126.0,96674341806.187,0.0,0.0,0.0,-1.666,-1.005,4009.253,0.605,0.0,0.0,0.0,262.194,3.816,346.16,5.037,0.0,0.0,-0.996,524.788,7.635,1.222,83.97,58.386,North America
Guatemala,2011,14833458.0,100645376311.206,0.0,0.0,0.0,2.052,1.177,4009.463,0.592,0.0,0.0,0.0,278.724,4.137,354.94,5.269,0.0,0.0,-0.645,471.012,6.99,1.131,76.221,59.556,North America
Guatemala,2012,15128307.0,103759275470.537,0.0,0.0,0.0,7.15,4.229,4210.176,0.616,0.0,0.0,0.0,295.194,4.469,393.171,5.952,0.0,0.0,-0.225,446.929,6.765,1.483,97.983,63.78,North America
Guatemala,2013,15422663.0,107706251133.853,0.0,0.0,0.0,7.0,4.433,4416.585,0.635,0.0,0.0,0.0,296.784,4.622,418.224,6.455,0.0,0.0,-0.389,413.185,6.377,1.795,116.308,68.207,North America
Guatemala,2014,15713744.0,112300147807.637,0.0,0.0,0.0,5.478,3.704,4569.848,0.642,0.0,0.0,0.0,296.784,4.622,437.314,6.877,0.0,0.0,0.042,408.164,6.418,2.016,128.219,71.906,North America
Guatemala,2015,16001105.0,117045980759.976,0.0,0.0,0.0,11.76,7.915,5012.606,0.687,0.0,0.0,0.0,241.971,3.876,420.012,6.726,0.0,0.0,-0.008,400.298,6.41,2.266,143.013,80.308,North America
Guatemala,2016,16291004.0,120585981602.045,0.0,0.0,0.0,9.124,7.277,5355.851,0.727,0.0,0.0,0.0,245.048,3.997,440.274,7.004,0.0,0.0,-0.665,352.39,5.746,2.266,143.013,86.111,North America
Guatemala,2017,16578718.0,124212732600.233,0.0,0.0,0.0,8.504,7.394,5355.851,0.766,0.0,0.0,0.0,296.784,4.622,441.952,7.004,0.0,0.0,-0.665,352.39,5.746,2.266,143.013,86.111,North America
Guatemala,2018,16850176.0,128014317768.413,0.0,0.0,0.0,2.872,2.686,5355.851,0.764,0.0,0.0,0.0,296.784,4.622,441.952,7.004,0.0,0.0,-0.665,352.39,5.746,2.266,143.013,86.111,North America
Haiti,1980,5646680.0,11289212673.762,0.0,0.0,0.0,-25.058,-1.186,836.968,0.416,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692,North America
Haiti,1981,5760199.0,10962143481.301,0.0,0.0,0.0,-25.058,-1.186,614.894,0.321,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,North America
Haiti,1982,5877684.0,10558550459.218,0.0,0.0,0.0,20.978,0.746,729.77,0.404,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.259,North America
Haiti,1983,5997741.0,10662238246.201,0.0,0.0,0.0,-11.835,-0.509,630.4,0.352,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.751,North America
Haiti,1984,6119933.0,10698005247.228,0.0,0.0,0.0,1.438,0.054,626.799,0.356,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.808,North America
Haiti,1985,6245542.0,10761955956.239,0.0,0.0,0.0,15.251,0.587,708.403,0.409,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397,North America
Haiti,1986,6375104.0,10698607968.603,0.0,0.0,0.0,0.618,0.026,698.397,0.414,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.427,North America
Haiti,1987,6508351.0,10624678641.84,0.0,0.0,0.0,46.037,2.056,1000.167,0.611,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.485,North America
Haiti,1988,6644968.0,10960299008.657,0.0,0.0,0.0,5.84,0.38,1036.941,0.627,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.868,North America
Haiti,1989,6784163.0,10632037859.465,0.0,0.0,0.0,-7.096,-0.488,943.971,0.601,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.383,North America
Haiti,1990,6925335.0,10744201091.613,0.0,0.0,0.0,-36.288,-2.322,589.648,0.379,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.064,North America
Haiti,1991,7066064.0,11132485405.704,0.0,0.0,0.0,1.157,0.047,584.675,0.371,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.114,North America
Haiti,1992,7205779.0,10695810138.051,0.0,0.0,0.0,8.164,0.338,620.494,0.417,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.455,North America
Haiti,1993,7345942.0,10267467156.269,0.0,0.0,0.0,-24.684,-1.11,457.667,0.327,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.348,North America
Haiti,1994,7486096.0,9165440396.377,0.0,0.0,0.0,-14.68,-0.5,382.382,0.313,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,North America
Haiti,1995,7627320.0,10253859761.627,0.0,0.0,0.0,54.283,1.666,593.825,0.442,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.518,North America
Haiti,1996,7770602.0,10854272953.204,0.0,0.0,0.0,16.354,0.745,678.846,0.486,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266,North America
Haiti,1997,7915177.0,11325223460.543,0.0,0.0,0.0,21.317,1.129,809.149,0.565,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.397,North America
Haiti,1998,8060901.0,11764871877.014,0.0,0.0,0.0,-1.814,-0.116,780.256,0.535,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.284,North America
Haiti,1999,8208943.0,12280340775.271,0.0,0.0,0.0,8.324,0.525,830.216,0.555,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.811,North America
Haiti,2000,8360224.0,12584616518.385,0.0,0.0,0.0,2.47,0.168,835.51,0.555,0.0,0.0,0.0,33.576,0.281,33.576,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.983,North America
Haiti,2001,8511728.0,12649632623.012,0.0,0.0,0.0,8.86,0.619,893.57,0.602,0.0,0.0,0.0,32.973,0.281,32.973,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.605,North America
Haiti,2002,8661546.0,12817602045.201,0.0,0.0,0.0,9.61,0.732,962.695,0.651,0.0,0.0,0.0,30.057,0.26,30.057,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.339,North America
Haiti,2003,8812248.0,13073407993.404,0.0,0.0,0.0,-7.628,-0.634,874.378,0.589,0.0,0.0,0.0,28.388,0.25,28.388,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.708,North America
Haiti,2004,8961495.0,12806309059.147,0.0,0.0,0.0,15.31,1.18,991.666,0.695,0.0,0.0,0.0,29.039,0.26,29.039,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.891,North America
Haiti,2005,9111901.0,13248434753.837,0.0,0.0,0.0,4.317,0.384,1017.6,0.701,0.0,0.0,0.0,28.554,0.26,28.554,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.278,North America
Haiti,2006,9266293.0,13769631061.244,0.0,0.0,0.0,2.347,0.219,1024.357,0.691,0.0,0.0,0.0,29.166,0.27,29.166,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,North America
Haiti,2007,9420832.0,14455754137.147,0.0,0.0,0.0,7.907,0.751,1087.342,0.71,0.0,0.0,0.0,15.777,0.149,15.777,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.253,North America
Haiti,2008,9575251.0,14812881594.436,0.0,0.0,0.0,0.714,0.075,1077.73,0.698,0.0,0.0,0.0,18.69,0.179,18.69,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.331,North America
Haiti,2009,9730646.0,15515210717.384,0.0,0.0,0.0,-5.047,-0.518,1007.427,0.633,0.0,0.0,0.0,20.469,0.2,20.469,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.816,North America
Haiti,2010,9842883.0,14894025942.145,0.0,0.0,0.0,-7.398,-0.722,922.707,0.611,0.0,0.0,0.0,17.143,0.169,17.143,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.097,North America
Haiti,2011,9954318.0,15974400377.498,0.0,0.0,0.0,5.15,0.469,959.63,0.6,0.0,0.0,0.0,11.859,0.118,11.859,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.568,North America
Haiti,2012,10108541.0,16437701199.08,0.0,0.0,0.0,10.028,0.958,1039.908,0.641,0.0,0.0,0.0,21.695,0.22,21.695,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,North America
Haiti,2013,10261205.0,17138951440.392,0.0,0.0,0.0,5.243,0.552,1078.341,0.647,0.0,0.0,0.0,13.469,0.139,13.469,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.085,North America
Haiti,2014,10412741.0,17631830216.995,0.0,0.0,0.0,7.821,0.865,1145.88,0.679,0.0,0.0,0.0,8.403,0.088,8.403,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953,North America
Haiti,2015,10563762.0,17925889780.92,0.0,0.0,0.0,14.213,1.693,1289.906,0.763,0.0,0.0,0.0,7.319,0.078,7.319,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.649,North America
Haiti,2016,10713845.0,18186593229.322,0.0,0.0,0.0,3.819,0.522,1320.628,0.78,0.0,0.0,0.0,6.266,0.068,6.266,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.174,North America
Haiti,2017,10863546.0,18442122195.412,0.0,0.0,0.0,-0.793,-0.108,1292.592,0.764,0.0,0.0,0.0,11.77,0.129,11.77,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.068,North America
Haiti,2018,11012427.0,18727444892.853,0.0,0.0,0.0,4.395,0.618,1331.361,0.786,0.0,0.0,0.0,18.045,0.2,18.045,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.689,North America
Honduras,1980,3777994.0,11005818117.585,0.0,0.0,0.0,-4.916,-0.484,2539.631,0.861,0.0,0.0,0.0,336.85,2.239,336.303,2.234,0.0,0.0,0.0,0.0,0.0,-0.003,-0.291,9.433,North America
Honduras,1981,3895738.0,11290849309.506,0.0,0.0,0.0,-4.916,-0.484,2341.136,0.799,0.0,0.0,0.0,336.85,2.239,336.303,2.234,0.0,0.0,0.0,0.0,0.0,-0.003,-0.291,8.964,North America
Honduras,1982,4015648.0,11130690367.935,0.0,0.0,0.0,0.784,0.062,2289.148,0.818,0.0,0.0,0.0,336.85,2.239,336.303,2.234,0.0,0.0,0.0,0.0,0.0,-0.003,-0.291,9.042,North America
Honduras,1983,4137786.0,11028029593.279,0.0,0.0,0.0,6.248,0.569,2361.501,0.877,0.0,0.0,0.0,336.85,2.239,336.303,2.234,0.0,0.0,0.0,0.0,0.0,-0.003,-0.291,9.628,North America
Honduras,1984,4261929.0,11521051529.177,0.0,0.0,0.0,1.053,0.094,2317.079,0.849,0.0,0.0,0.0,336.85,2.239,336.303,2.234,0.0,0.0,0.0,0.0,0.0,-0.003,-0.291,9.737,North America
Honduras,1985,4387696.0,12013635688.103,0.0,0.0,0.0,-6.398,-0.646,2105.547,0.763,0.0,0.0,0.0,336.85,2.239,336.303,2.234,0.0,0.0,0.0,0.0,0.0,-0.003,-0.291,9.107,North America
